GeneID Module chr start end
505 ENSG00000261424.1 turquoise 16 75709056 75709815
506 ENSG00000252915.1 turquoise 21 39344537 39344628
507 ENSG00000203542.1 turquoise NA NA NA
508 ENSG00000267036.1 turquoise 19 590430 591300
509 ENSG00000219776.2 turquoise 6 131469059 131469536
510 ENSG00000252743.1 turquoise 6 31756951 31757053
511 ENSG00000255155.1 turquoise 11 130544643 130544856
512 ENSG00000249602.1 turquoise 1 151763384 151769501
513 ENSG00000177800.2 turquoise 1 229249636 229251810
514 ENSG00000270751.1 turquoise 4 152337655 152338098
515 ENSG00000256822.1 turquoise NA NA NA
516 ENSG00000201496.1 turquoise 4 5458581 5458881
517 ENSG00000256185.1 turquoise 12 26335864 26336950
518 ENSG00000252310.1 turquoise NA NA NA
519 ENSG00000236472.1 turquoise 17 50135586 50146176
520 ENSG00000206593.1 turquoise 5 109014834 109014940
521 ENSG00000237347.2 turquoise 22 19055801 19056512
522 ENSG00000207392.1 turquoise 6 159780250 159780381
523 ENSG00000227499.1 turquoise 7 55877912 55878164
524 ENSG00000224237.1 turquoise 3 27214816 27215018
525 ENSG00000264349.1 turquoise 1 154975693 154975783
526 ENSG00000254195.1 turquoise 8 84162118 84162471
527 ENSG00000226961.2 turquoise 2 11351627 11352118
528 ENSG00000236317.1 turquoise 1 212855175 212855366
529 ENSG00000258503.1 turquoise 14 53011971 53012267
530 ENSG00000254680.1 turquoise 11 12261426 12263173
531 ENSG00000232305.1 turquoise 22 17424388 17424775
532 ENSG00000225711.1 turquoise 1 179220938 179222125
533 ENSG00000266522.1 turquoise 18 15003975 15006352
534 ENSG00000227113.2 turquoise 7 65075023 65078780
535 ENSG00000260335.1 turquoise 16 29449191 29449625
536 ENSG00000239261.1 turquoise 8 65155407 65155778
537 ENSG00000258983.1 turquoise 14 88499334 88515502
538 ENSG00000253385.1 turquoise 8 102854455 102856075
539 ENSG00000263176.1 turquoise 17 50212933 50215357
540 ENSG00000232463.1 turquoise 1 176231200 176231830
541 ENSG00000224799.1 turquoise X 56973510 56974796
542 ENSG00000257738.2 turquoise 12 45200817 45201551
543 ENSG00000223138.1 turquoise 18 9923920 9924021
544 ENSG00000241668.2 turquoise 5 31053565 31054153
545 ENSG00000201912.1 turquoise X 145057108 145057437
546 ENSG00000267356.1 turquoise 18 14104542 14105226
547 ENSG00000258802.1 turquoise 14 52798904 52799061
548 ENSG00000225343.1 turquoise 6 132518830 132519295
549 ENSG00000256295.2 turquoise NA NA NA
550 ENSG00000234650.1 turquoise 13 100464440 100481157
551 ENSG00000263421.1 turquoise 11 3856062 3856141
552 ENSG00000249266.1 turquoise 5 41967139 41968366
553 ENSG00000254306.1 turquoise 8 37600537 37625873
554 ENSG00000224883.1 turquoise 22 41981304 41982217
555 ENSG00000206603.1 turquoise 7 56055365 56055502
556 ENSG00000239133.1 turquoise NA NA NA
557 ENSG00000252817.1 turquoise 1 154254444 154254522
558 ENSG00000253951.1 turquoise 8 16275681 16276296
559 ENSG00000230729.1 turquoise 9 34521527 34524241
560 ENSG00000264215.1 turquoise 17 20788071 20789584
561 ENSG00000233662.1 turquoise 13 98640814 98641239
562 ENSG00000223538.2 turquoise 12 121107220 121107490
563 ENSG00000226580.1 turquoise 21 17500679 17500824
564 ENSG00000221649.1 turquoise 15 34382069 34382150
565 ENSG00000242001.1 turquoise 3 125681305 125681453
566 ENSG00000254924.2 turquoise 11 71506061 71506380
567 ENSG00000265764.1 turquoise 6 28658234 28658317
568 ENSG00000260928.2 turquoise 15 43131008 43131686
569 ENSG00000231504.1 turquoise 7 56502284 56503044
570 ENSG00000238528.1 turquoise NA NA NA
571 ENSG00000235868.3 turquoise 12 7566369 7567382
572 ENSG00000241961.1 turquoise 8 67406515 67407072
573 ENSG00000239224.2 turquoise 14 102582888 102583177
574 ENSG00000180230.6 turquoise 10 119997086 119997709
575 ENSG00000228487.1 turquoise 9 127213783 127221907
576 ENSG00000237033.2 turquoise 1 70660657 70661265
577 ENSG00000222651.1 turquoise 15 96333261 96333307
578 ENSG00000243122.1 turquoise 15 37490691 37491103
579 ENSG00000270301.1 turquoise 15 28857882 28858398
580 ENSG00000265593.1 turquoise 17 9852748 9853306
581 ENSG00000235339.1 turquoise 3 41977008 41978034
582 ENSG00000207181.1 turquoise 1 235127803 235127937
583 ENSG00000221763.1 turquoise 20 35453954 35454097
584 ENSG00000258007.1 turquoise 12 101038420 101039094
585 ENSG00000264092.1 turquoise 8 16863196 16863496
586 ENSG00000268846.1 turquoise NA NA NA
587 ENSG00000197015.2 turquoise NA NA NA
588 ENSG00000242405.2 turquoise 12 12155262 12155772
589 ENSG00000259598.1 turquoise 15 38524070 38534655
590 ENSG00000240652.1 turquoise 11 107908420 107908764
591 ENSG00000224555.2 turquoise 11 3989163 3989463
592 ENSG00000204982.3 turquoise 9 33613848 33614009
593 ENSG00000251478.1 turquoise 5 41585882 41587787
594 ENSG00000205767.3 turquoise 14 63567958 63568308
595 ENSG00000235449.2 turquoise 1 202767229 202767418
596 ENSG00000259236.1 turquoise 15 101771758 101781989
597 ENSG00000260755.1 turquoise 16 66509437 66510048
598 ENSG00000244335.2 turquoise X 153666226 153666510
599 ENSG00000259945.1 turquoise 16 67542123 67542963
600 ENSG00000213069.3 turquoise 2 177197985 177198547
601 ENSG00000176343.5 turquoise 11 111889199 111889474
602 ENSG00000251787.1 turquoise 3 142801207 142801268
603 ENSG00000122548.3 turquoise 7 26533121 26538788
604 ENSG00000207715.1 turquoise 16 2267787 2267880
605 ENSG00000248611.1 turquoise 4 154555208 154555985
606 ENSG00000258118.1 turquoise 12 30861921 30862179
607 ENSG00000243659.1 turquoise 1 27311240 27311838
608 ENSG00000260999.1 turquoise 16 68927547 68948261
609 ENSG00000225045.1 turquoise 2 82815809 82817528
610 ENSG00000201957.1 turquoise 3 179169083 179169210
611 ENSG00000214810.4 turquoise 6 34219439 34220066
612 ENSG00000244451.1 turquoise 11 130082495 130082781
613 ENSG00000212385.1 turquoise 1 116413766 116413869
614 ENSG00000199053.1 turquoise 17 7223273 7223384
615 ENSG00000215893.3 turquoise 1 41098638 41099136
616 ENSG00000264356.1 turquoise NA NA NA
617 ENSG00000223495.2 turquoise 1 143498785 143499102
618 ENSG00000252159.1 turquoise NA NA NA
619 ENSG00000255463.1 turquoise 11 9631008 9631359
620 ENSG00000254998.1 turquoise 11 105157927 105531697
621 ENSG00000228692.2 turquoise 6 163586583 163588165
622 ENSG00000216179.1 turquoise 14 101064495 101064578
623 ENSG00000249183.1 turquoise 5 69068925 69069200
624 ENSG00000214286.2 turquoise 3 17877455 17878169
625 ENSG00000006059.3 turquoise 17 41346092 41350812
626 ENSG00000265541.1 turquoise 17 28416922 28417492
627 ENSG00000224463.1 turquoise 2 202231696 202231849
628 ENSG00000228728.1 turquoise X 150818753 150819246
629 ENSG00000227803.2 turquoise 6 20212087 20317739
630 ENSG00000270487.1 turquoise 6 156780327 156780455
631 ENSG00000266889.1 turquoise NA NA NA
632 ENSG00000265149.1 turquoise NA NA NA
633 ENSG00000207445.1 turquoise 11 75404421 75404566
634 ENSG00000248459.1 turquoise 3 129998531 129998936
635 ENSG00000228780.2 turquoise X 42150511 42150744
636 ENSG00000251106.1 turquoise 13 46270077 46270617
637 ENSG00000258452.1 turquoise 14 80822524 80822796
638 ENSG00000226273.2 turquoise 2 177177695 177178255
639 ENSG00000249020.1 turquoise 3 131479097 131479233
640 ENSG00000254846.1 turquoise 14 20344233 20346888
641 ENSG00000231541.1 turquoise 2 179001756 179002760
642 ENSG00000205936.3 turquoise Y 23379484 23392697
643 ENSG00000239776.2 turquoise 12 127166071 127166127
644 ENSG00000260240.1 turquoise 16 59709993 59755026
645 ENSG00000239615.1 turquoise 5 134267421 134267856
646 ENSG00000213701.4 turquoise 5 97056402 97057358
647 ENSG00000252147.1 turquoise X 119456558 119456658
648 ENSG00000211553.1 turquoise 4 136461 136568
649 ENSG00000234422.1 turquoise 1 96418594 96418933
650 ENSG00000206680.1 turquoise 1 92837289 92837383
651 ENSG00000255749.1 turquoise 12 14254912 14255226
652 ENSG00000260087.1 turquoise 16 34139189 34139543
653 ENSG00000201882.1 turquoise X 20136066 20136135
654 ENSG00000234055.1 turquoise 9 129097854 129100266
655 ENSG00000262372.1 turquoise 17 46035313 46035770
656 ENSG00000213174.3 turquoise 3 170653846 170654259
657 ENSG00000264123.1 turquoise NA NA NA
658 ENSG00000243125.2 turquoise 2 223248498 223248794
659 ENSG00000255331.1 turquoise 11 60077350 60078401
660 ENSG00000263817.1 turquoise NA NA NA
661 ENSG00000231542.1 turquoise X 30834623 30835300
662 ENSG00000251544.1 turquoise 5 94567461 94568909
663 ENSG00000240027.2 turquoise 12 63760358 63760612
664 ENSG00000205625.2 turquoise 6 154706643 154707795
665 ENSG00000223890.1 turquoise 2 205253304 205253503
666 ENSG00000239200.1 turquoise 14 18692032 18692408
667 ENSG00000224107.1 turquoise X 135118955 135120526
668 ENSG00000200090.1 turquoise 11 47726894 47726992
669 ENSG00000250659.2 turquoise 11 62537312 62542018
670 ENSG00000242948.1 turquoise 7 46781373 46783443
671 ENSG00000237752.2 turquoise X 97906644 97908090
672 ENSG00000230384.1 turquoise 2 176242111 176242993
673 ENSG00000207611.1 turquoise 2 240456001 240456089
674 ENSG00000229168.3 turquoise X 44649129 44649719
675 ENSG00000238621.1 turquoise 6 27020335 27020447
676 ENSG00000238742.1 turquoise 10 114174105 114174179
677 ENSG00000221466.2 turquoise X 38023895 38023986
678 ENSG00000257119.1 turquoise 12 106901283 106901984
679 ENSG00000260981.1 turquoise 5 8785042 8785468
680 ENSG00000263300.1 turquoise 17 523140 540576
681 ENSG00000250442.1 turquoise 4 116043407 116044045
682 ENSG00000207088.1 turquoise 3 129397210 129397348
683 ENSG00000210144.1 turquoise MT 5826 5891
684 ENSG00000214211.2 turquoise 2 167713663 167716065
685 ENSG00000264618.1 turquoise X 39786524 39786823
686 ENSG00000263963.1 turquoise 5 134928039 134928112
687 ENSG00000232290.1 turquoise 6 151054897 151056057
688 ENSG00000198738.4 turquoise 6 85735744 85735921
689 ENSG00000266979.1 turquoise 17 44646364 44650349
690 ENSG00000264380.1 turquoise 1 85284610 85284673
691 ENSG00000255734.1 turquoise 12 10111738 10112471
692 ENSG00000272660.1 turquoise 3 179584271 179584410
693 ENSG00000225487.2 turquoise 1 164921318 164921629
694 ENSG00000225497.1 turquoise 10 77147652 77150100
695 ENSG00000269177.1 turquoise 19 43553445 43555494
696 ENSG00000267153.1 turquoise 18 60663115 60664369
697 ENSG00000266089.1 turquoise NA NA NA
698 ENSG00000203578.1 turquoise NA NA NA
699 ENSG00000224503.2 turquoise NA NA NA
700 ENSG00000216436.2 turquoise 6 25732497 25732827
701 ENSG00000265693.1 turquoise 17 18704640 18704769
702 ENSG00000220522.2 turquoise 6 127416535 127416952
703 ENSG00000220514.1 turquoise 6 153668589 153668858
704 ENSG00000256987.1 turquoise 12 31953889 31955268
705 ENSG00000224297.2 turquoise 9 74935176 74935696
706 ENSG00000213652.2 turquoise X 112689915 112690520
707 ENSG00000271687.1 turquoise 5 100046977 100048785
708 ENSG00000238387.1 turquoise 11 9578028 9578131
709 ENSG00000214942.4 turquoise 5 89900664 89904908
710 ENSG00000213293.4 turquoise 19 12260126 12260537
711 ENSG00000252561.1 turquoise 16 3069523 3069651
712 ENSG00000261080.1 turquoise 6 45573346 45576770
713 ENSG00000263955.1 turquoise 16 4633591 4633881
714 ENSG00000228074.1 turquoise 13 87219004 87219269
715 ENSG00000270094.1 turquoise 1 228394290 228396967
716 ENSG00000229596.2 turquoise 6 33338978 33339495
717 ENSG00000225044.1 turquoise 3 1962381 1987470
718 ENSG00000224683.1 turquoise 7 16208945 16209265
719 ENSG00000244604.1 turquoise 17 8561230 8561576
720 ENSG00000234020.1 turquoise 1 111353275 111367409
721 ENSG00000207857.2 turquoise 3 32259728 32259819
722 ENSG00000199667.1 turquoise 8 100185138 100185239
723 ENSG00000202487.1 turquoise NA NA NA
724 ENSG00000231563.1 turquoise 1 228407381 228409694
725 ENSG00000256757.1 turquoise 11 113405321 113412117
726 ENSG00000238723.1 turquoise 17 46215070 46215171
727 ENSG00000206694.1 turquoise NA NA NA
728 ENSG00000242834.1 turquoise 11 37725666 37726456
729 ENSG00000258260.1 turquoise 12 56267793 56270104
730 ENSG00000265052.1 turquoise 17 67977698 67977972
731 ENSG00000242296.2 turquoise 8 12393209 12400366
732 ENSG00000201451.1 turquoise 9 133337728 133337824
733 ENSG00000236608.1 turquoise 13 60636888 60638097
734 ENSG00000271923.1 turquoise 9 87998229 87998335
735 ENSG00000250831.1 turquoise 5 89466537 89470039
736 ENSG00000243521.2 turquoise 17 50847950 50849270
737 ENSG00000213820.3 turquoise 20 46099518 46100176
738 ENSG00000226423.1 turquoise 2 242025183 242026176
739 ENSG00000213410.2 turquoise NA NA NA
740 ENSG00000259500.1 turquoise 15 48971803 48973361
741 ENSG00000264592.1 turquoise 1 36191915 36192170
742 ENSG00000229662.2 turquoise X 48244894 48245745
743 ENSG00000240317.2 turquoise 2 219102434 219102719
744 ENSG00000231748.1 turquoise 10 69265342 69268148
745 ENSG00000270585.1 turquoise 1 220207618 220208282
746 ENSG00000201754.1 turquoise 6 31837076 31837142
747 ENSG00000233659.1 turquoise 9 35874810 35875194
748 ENSG00000269228.1 turquoise 19 7665717 7666476
749 ENSG00000263681.1 turquoise 21 41167557 41167629
750 ENSG00000270304.1 turquoise 15 37253879 37254952
751 ENSG00000224584.2 turquoise 1 214612960 214613398
752 ENSG00000266867.1 turquoise NA NA NA
753 ENSG00000242140.1 turquoise 3 181146233 181146463
754 ENSG00000264347.1 turquoise NA NA NA
755 ENSG00000206612.1 turquoise 12 48656648 48656782
756 ENSG00000267162.1 turquoise 18 12101997 12102470
757 ENSG00000237409.2 turquoise 1 160020300 160020727
758 ENSG00000244229.1 turquoise 18 76834429 76834888
759 ENSG00000244422.3 turquoise 4 54976159 54976371
760 ENSG00000244048.1 turquoise 3 95171920 95172377
761 ENSG00000249392.1 turquoise 4 59551142 59630324
762 ENSG00000219582.2 turquoise 6 24001824 24002430
763 ENSG00000228489.1 turquoise 4 123745750 123746226
764 ENSG00000226291.1 turquoise 7 1080863 1082178
765 ENSG00000265839.1 turquoise NA NA NA
766 ENSG00000264967.1 turquoise NA NA NA
767 ENSG00000256081.2 turquoise 14 21585290 21586280
768 ENSG00000206892.1 turquoise 3 196784980 196785086
769 ENSG00000229985.2 turquoise 1 27176751 27177277
770 ENSG00000250185.2 turquoise 4 108788745 108789779
771 ENSG00000240167.1 turquoise 4 42471810 42472380
772 ENSG00000244712.1 turquoise 12 28564678 28565141
773 ENSG00000267857.1 turquoise 21 45100487 45101094
774 ENSG00000239799.1 turquoise 3 52823935 52825314
775 ENSG00000257668.1 turquoise 12 57983795 57984761
776 ENSG00000235325.1 turquoise 2 107920763 107921248
777 ENSG00000234604.2 turquoise 1 169474060 169474159
778 ENSG00000233402.1 turquoise 20 6200989 6202191
779 ENSG00000235185.1 turquoise 1 19591802 19596832
780 ENSG00000199837.1 turquoise 1 182944365 182944490
781 ENSG00000226480.1 turquoise 19 9278448 9279369
782 ENSG00000250205.1 turquoise 4 155381042 155381239
783 ENSG00000229863.1 turquoise 3 57134142 57134723
784 ENSG00000232327.4 turquoise 4 80386178 80388716
785 ENSG00000270479.1 turquoise 19 23123188 23124088
786 ENSG00000213873.4 turquoise 8 65377592 65378111
787 ENSG00000271724.1 turquoise 5 146375591 146376219
788 ENSG00000262248.1 turquoise 17 3619256 3619913
789 ENSG00000240846.1 turquoise 19 1307401 1307719
790 ENSG00000228802.1 turquoise 2 223965701 223967706
791 ENSG00000267630.1 turquoise 19 27918943 27929370
792 ENSG00000254935.1 turquoise 11 122618851 122619274
793 ENSG00000214812.3 turquoise 1 28120449 28121321
794 ENSG00000252149.1 turquoise 10 48040462 48040577
795 ENSG00000215805.3 turquoise 1 239972787 239974245
796 ENSG00000242109.1 turquoise 3 24096512 24097360
797 ENSG00000225661.2 turquoise X 1008503 1010101
798 ENSGR0000230542.1 turquoise NA NA NA
799 ENSG00000237339.1 turquoise 9 135574935 135587112
800 ENSG00000258960.1 turquoise 14 65900932 65901451
801 ENSG00000226246.1 turquoise 9 30799471 30800746
802 ENSG00000212238.1 turquoise 7 129756266 129756377
803 ENSG00000248946.2 turquoise 4 49246601 49246915
804 ENSG00000265058.1 turquoise NA NA NA
805 ENSG00000235802.1 turquoise X 153969325 153970087
806 ENSG00000224012.3 turquoise 5 163709210 163709514
807 ENSG00000264109.1 turquoise 15 50360329 50360410
808 ENSG00000200170.1 turquoise 10 72220752 72220852
809 ENSG00000230043.1 turquoise 20 50840615 50840749
810 ENSG00000271029.1 turquoise 17 8296505 8297216
811 ENSG00000207547.1 turquoise 7 100093560 100093643
812 ENSG00000202441.1 turquoise 6 33199601 33199696
813 ENSG00000188078.5 turquoise 22 36536656 36537604
814 ENSG00000231739.2 turquoise 2 187415552 187415818
815 ENSG00000272278.1 turquoise NA NA NA
816 ENSG00000222955.1 turquoise 8 55745232 55745342
817 ENSG00000168967.10 turquoise 5 22142352 22152356
818 ENSG00000248162.1 turquoise 4 164725310 164726706
819 ENSG00000239157.1 turquoise NA NA NA
820 ENSG00000214825.2 turquoise 3 44524744 44525805
821 ENSG00000252808.1 turquoise NA NA NA
822 ENSG00000219699.2 turquoise 6 127659690 127660579
823 ENSG00000243234.1 turquoise 19 57953158 57953759
824 ENSG00000233109.3 turquoise 8 48913916 48914380
825 ENSG00000265529.1 turquoise 16 1379289 1379423
826 ENSG00000232100.1 turquoise 1 218043505 218059140
827 ENSG00000200237.1 turquoise 19 9819954 9820094
828 ENSG00000223962.1 turquoise 2 148863564 148863804
829 ENSG00000240549.2 turquoise 3 63860645 63861819
830 ENSG00000271134.1 turquoise 2 60682873 60683244
831 ENSG00000267203.1 turquoise 17 69318733 69318961
832 ENSG00000226389.2 turquoise 10 49771841 49773299
833 ENSG00000243085.1 turquoise 9 38526831 38527032
834 ENSG00000237540.1 turquoise 10 13159477 13159777
835 ENSG00000235738.1 turquoise 7 55797946 55798480
836 ENSG00000240759.1 turquoise 12 42678873 42679124
837 ENSG00000238068.1 turquoise NA NA NA
838 ENSG00000260690.1 turquoise 16 25454339 25454647
839 ENSG00000176378.8 turquoise 1 21459756 21460082
840 ENSG00000238537.1 turquoise NA NA NA
841 ENSG00000201512.1 turquoise 20 38429670 38429803
842 ENSG00000235879.1 turquoise 13 90170866 90171799
843 ENSG00000256374.1 turquoise 1 145241630 145242124
844 ENSG00000270759.1 turquoise X 39791580 39791904
845 ENSG00000235115.2 turquoise 13 28107431 28107877
846 ENSG00000255511.1 turquoise 11 18870989 18873462
847 ENSG00000265469.1 turquoise 17 73163035 73163359
848 ENSG00000232378.1 turquoise 13 36926438 36927219
849 ENSG00000256176.1 turquoise 12 31311617 31312029
850 ENSG00000254677.1 turquoise 11 91114724 91115951
851 ENSG00000234819.1 turquoise 9 78219120 78219357
852 ENSG00000201588.1 turquoise 1 228612509 228612627
853 ENSG00000264280.1 turquoise NA NA NA
854 ENSG00000271664.1 turquoise 7 149275619 149277992
855 ENSG00000230249.1 turquoise X 3112900 3113596
856 ENSG00000236741.4 turquoise 1 171762074 171762524
857 ENSG00000263815.1 turquoise 17 21229334 21229628
858 ENSG00000267139.1 turquoise 19 3118665 3119304
859 ENSG00000267204.1 turquoise 19 32102088 32105916
860 ENSG00000231780.1 turquoise 3 17333126 17333431
861 ENSG00000266535.1 turquoise 17 33111858 33131743
862 ENSG00000263608.1 turquoise 6 30751038 30751289
863 ENSG00000202257.1 turquoise 1 228643809 228643927
864 ENSG00000259756.1 turquoise 15 62682916 62690448
865 ENSG00000242158.2 turquoise 2 60640705 60641002
866 ENSG00000200816.1 turquoise 6 31623079 31623210
